Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
GJC2	ENST00000366714.2	gap junction protein, gamma 2, 47kDa 	10	1	0	0	1	1	hsa-miR-6891-5p				-0.18	-0.18	N/A
EPB41L5	ENST00000443902.2	erythrocyte membrane protein band 4.1 like 5 	108	2	0	0	2	0	hsa-miR-3173-3p				-0.18	-0.19	N/A
MGAT5	ENST00000409645.1	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase 	1627	2	0	0	2	0	hsa-miR-3173-3p				-0.18	-0.19	N/A
C17orf58	ENST00000536693.1	chromosome 17 open reading frame 58 	48	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
ANO3	ENST00000256737.3	anoctamin 3 	5	2	1	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
DHRS2	ENST00000250383.6	dehydrogenase/reductase (SDR family) member 2 	10	1	0	0	1	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
MXRA5	ENST00000217939.6	matrix-remodelling associated 5 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
CPNE9	ENST00000383832.3	copine family member IX 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
CD93	ENST00000246006.4	CD93 molecule 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
C5orf49	ENST00000399810.2	chromosome 5 open reading frame 49 	7	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
MDGA1	ENST00000297153.7	MAM domain containing glycosylphosphatidylinositol anchor 1 	240	2	0	2	0	4	hsa-miR-6891-5p				-0.18	-0.18	N/A
TMEM64	ENST00000458549.2	transmembrane protein 64 	200	1	1	0	0	0	hsa-miR-3173-3p				-0.18	-0.23	N/A
SH3GL2	ENST00000380607.4	SH3-domain GRB2-like 2 	125	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
CSTA	ENST00000264474.3	cystatin A (stefin A) 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
GSG1L	ENST00000380898.2	GSG1-like 	5	1	0	1	0	2	hsa-miR-6891-5p				-0.18	-0.18	N/A
GOLGA6L6	ENST00000427390.2	golgin A6 family-like 6 	5	1	0	1	0	1	hsa-miR-6891-5p				-0.18	-0.18	N/A
CNTD2	ENST00000430325.2	cyclin N-terminal domain containing 2 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
ZNF512B	ENST00000369888.1	zinc finger protein 512B 	8	2	0	2	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
NID1	ENST00000366595.3	nidogen 1 	303	2	0	2	0	1	hsa-miR-6891-5p				-0.18	-0.18	N/A
NGB	ENST00000298352.4	neuroglobin 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
TTC39B	ENST00000512701.2	tetratricopeptide repeat domain 39B 	161	1	0	0	1	3	hsa-miR-6891-5p				-0.18	-0.28	N/A
TOB2	ENST00000327492.3	transducer of ERBB2, 2 	71	1	0	1	0	1	hsa-miR-6891-5p				-0.18	-0.24	N/A
FOXJ2	ENST00000162391.3	forkhead box J2 	9	1	0	1	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
SPIN3	ENST00000374919.3	spindlin family, member 3 	12	1	0	1	0	1	hsa-miR-6891-5p				-0.18	-0.18	N/A
KLLN	ENST00000445946.3	killin, p53-regulated DNA replication inhibitor 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
MYH14	ENST00000601313.1	myosin, heavy chain 14, non-muscle 	54	1	0	1	0	2	hsa-miR-6891-5p				-0.18	-0.18	N/A
TVP23A	ENST00000299866.8	trans-golgi network vesicle protein 23 homolog A (S. cerevisiae) 	5	1	0	1	0	1	hsa-miR-3173-3p				-0.18	-0.18	N/A
TMEM25	ENST00000411589.2	transmembrane protein 25 	767	1	0	1	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
KIF1B	ENST00000377086.1	kinesin family member 1B 	234	3	0	2	1	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
RNASE4	ENST00000555835.1	ribonuclease, RNase A family, 4 	103	1	0	0	1	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
EMID1	ENST00000334018.6	EMI domain containing 1 	845	1	0	1	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
CIITA	ENST00000324288.8	class II, major histocompatibility complex, transactivator 	5	1	0	1	0	3	hsa-miR-3173-3p				-0.18	-0.18	N/A
TTC9	ENST00000256367.2	tetratricopeptide repeat domain 9 	39	2	1	1	0	2	hsa-miR-6891-5p				-0.18	-0.26	N/A
HIPK1	ENST00000369558.1	homeodomain interacting protein kinase 1 	930	2	0	2	0	2	hsa-miR-6891-5p				-0.18	-0.18	N/A
SDHAF1	ENST00000378887.2	succinate dehydrogenase complex assembly factor 1 	2317	1	0	1	0	1	hsa-miR-6891-5p				-0.18	-0.18	N/A
MMP8	ENST00000236826.3	matrix metallopeptidase 8 (neutrophil collagenase) 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
PCDHB16	ENST00000361016.2	protocadherin beta 16 	36	1	0	0	1	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
POTEM	ENST00000551509.1	POTE ankyrin domain family, member M 	5	2	0	0	2	2	hsa-miR-3173-3p				-0.18	-0.18	N/A
TMEM114	ENST00000568335.1	transmembrane protein 114 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
TAF1	ENST00000373790.4	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa 	61	1	0	1	0	1	hsa-miR-6891-5p				-0.18	-0.18	N/A
AC104667.3	ENST00000452801.1		5	1	0	1	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
RSL1D1	ENST00000571133.1	ribosomal L1 domain containing 1 	140	1	1	0	0	0	hsa-miR-3173-3p				-0.18	-0.26	N/A
WDR70	ENST00000265107.4	WD repeat domain 70 	23	2	0	2	0	0	hsa-miR-6891-5p				-0.18	-0.31	N/A
ARFGAP1	ENST00000370275.4	ADP-ribosylation factor GTPase activating protein 1 	510	1	0	1	0	1	hsa-miR-6891-5p				-0.18	-0.18	N/A
SCN1B	ENST00000262631.5	sodium channel, voltage-gated, type I, beta subunit 	72	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
AP000783.1	ENST00000533341.1	Uncharacterized protein  	15	1	0	0	1	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
WFDC13	ENST00000305479.2	WAP four-disulfide core domain 13 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
C7orf50	ENST00000357429.6	chromosome 7 open reading frame 50 	4161	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
DFNB31	ENST00000265134.6	deafness, autosomal recessive 31 	35	1	0	0	1	1	hsa-miR-6891-5p				-0.18	-0.18	N/A
ANKRD34A	ENST00000323397.4	ankyrin repeat domain 34A 	6	1	0	0	1	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
KCTD17	ENST00000402077.3	potassium channel tetramerization domain containing 17 	187	1	0	1	0	1	hsa-miR-6891-5p				-0.18	-0.18	N/A
CSNK1D	ENST00000392334.2	casein kinase 1, delta 	1799	1	0	0	1	1	hsa-miR-3173-3p				-0.18	-0.18	N/A
SLC39A10	ENST00000409086.3	solute carrier family 39 (zinc transporter), member 10 	511	1	1	0	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
HOXD13	ENST00000392539.3	homeobox D13 	25	1	0	1	0	0	hsa-miR-3173-3p				-0.18	-0.19	N/A
ZNF324	ENST00000536459.2	zinc finger protein 324 	82	1	0	0	1	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
NLRP12	ENST00000324134.6	NLR family, pyrin domain containing 12 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
SPHK1	ENST00000545180.1	sphingosine kinase 1 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
SLC25A42	ENST00000318596.7	solute carrier family 25, member 42 	1088	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
ZNF286B	ENST00000285274.5	zinc finger protein 286B 	5	1	0	1	0	2	hsa-miR-3173-3p				-0.18	-0.18	N/A
ATP6V0A1	ENST00000343619.4	ATPase, H+ transporting, lysosomal V0 subunit a1 	290	2	0	2	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
RARB	ENST00000437042.2	retinoic acid receptor, beta 	48	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
CPNE4	ENST00000512055.1	copine IV 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
KRT74	ENST00000549343.1	keratin 74 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.18	N/A
FOXK1	ENST00000328914.4	forkhead box K1 	368	3	0	2	1	0	hsa-miR-3173-3p				-0.18	-0.22	N/A
MLLT11	ENST00000368921.3	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 11 	308	1	0	1	0	1	hsa-miR-6891-5p				-0.18	-0.28	N/A
GRAP2	ENST00000344138.4	GRB2-related adaptor protein 2 	5	2	1	1	0	2	hsa-miR-6891-5p				-0.18	-0.53	N/A
POLR3H	ENST00000396504.2	polymerase (RNA) III (DNA directed) polypeptide H (22.9kD) 	216	2	0	2	0	0	hsa-miR-3173-3p				-0.18	-0.18	N/A
HRK	ENST00000257572.5	harakiri, BCL2 interacting protein (contains only BH3 domain) 	19	1	0	1	0	0	hsa-miR-6891-5p				-0.18	-0.26	N/A
GALM	ENST00000272252.5	galactose mutarotase (aldose 1-epimerase) 	963	1	0	1	0	1	hsa-miR-3173-3p				-0.18	-0.22	N/A
FBXL3	ENST00000355619.5	F-box and leucine-rich repeat protein 3 	842	1	0	1	0	1	hsa-miR-6891-5p				-0.18	-0.22	N/A
MED22	ENST00000344469.5	mediator complex subunit 22 	43	1	0	1	0	5	hsa-miR-3173-3p				-0.18	-0.25	N/A
RAF1	ENST00000251849.4	v-raf-1 murine leukemia viral oncogene homolog 1 	2422	2	0	2	0	0	hsa-miR-6891-5p				-0.18	-0.39	N/A
MCM5	ENST00000216122.4	minichromosome maintenance complex component 5 	2838	2	0	2	0	1	hsa-miR-6891-5p				-0.18	-0.31	N/A
FAM211A	ENST00000409083.3	family with sequence similarity 211, member A 	23	1	1	0	0	1	hsa-miR-3173-3p				-0.17	-0.23	N/A
CLRN1	ENST00000327047.1	clarin 1 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
ABCF2	ENST00000287844.2	ATP-binding cassette, sub-family F (GCN20), member 2 	48	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
FAM3A	ENST00000434658.2	family with sequence similarity 3, member A 	260	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
EPAS1	ENST00000263734.3	endothelial PAS domain protein 1 	3689	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
ABCC12	ENST00000416054.1	ATP-binding cassette, sub-family C (CFTR/MRP), member 12 	5	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
TICAM2	ENST00000408996.4	toll-like receptor adaptor molecule 2 	202	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.24	N/A
POTEG	ENST00000409832.3	POTE ankyrin domain family, member G 	5	2	0	0	2	2	hsa-miR-3173-3p				-0.17	-0.17	N/A
MAPK14	ENST00000229795.3	mitogen-activated protein kinase 14 	1191	1	0	1	0	3	hsa-miR-3173-3p				-0.17	-0.37	N/A
DYNLL2	ENST00000579991.2	dynein, light chain, LC8-type 2 	1162	4	2	2	0	10	hsa-miR-6891-5p				-0.17	-0.73	N/A
DLAT	ENST00000280346.6	dihydrolipoamide S-acetyltransferase 	1073	1	0	0	1	0	hsa-miR-3173-3p				-0.17	-0.20	N/A
SPRY4	ENST00000344120.4	sprouty homolog 4 (Drosophila) 	110	2	0	2	0	2	hsa-miR-3173-3p				-0.17	-0.17	N/A
SUPT16H	ENST00000216297.2	suppressor of Ty 16 homolog (S. cerevisiae) 	528	2	0	0	2	0	hsa-miR-3173-3p				-0.17	-0.18	N/A
ZBTB8B	ENST00000609129.1	zinc finger and BTB domain containing 8B 	18	2	0	1	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
FOXO1	ENST00000379561.5	forkhead box O1 	480	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
UBQLN4	ENST00000368309.3	ubiquilin 4 	5	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
IL36RN	ENST00000346807.3	interleukin 36 receptor antagonist 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
COL10A1	ENST00000243222.4	collagen, type X, alpha 1 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
SUDS3	ENST00000397564.2	suppressor of defective silencing 3 homolog (S. cerevisiae) 	224	1	0	0	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
SLC34A2	ENST00000382051.3	solute carrier family 34 (type II sodium/phosphate contransporter), member 2 	5	2	1	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
ERO1L	ENST00000395686.3	ERO1-like (S. cerevisiae) 	1333	3	0	1	2	0	hsa-miR-6891-5p				-0.17	-0.23	N/A
COL25A1	ENST00000399132.1	collagen, type XXV, alpha 1 	270	2	0	1	1	0	hsa-miR-6891-5p				-0.17	-0.20	N/A
NT5C2	ENST00000343289.5	5'-nucleotidase, cytosolic II 	468	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.18	N/A
FZD1	ENST00000287934.2	frizzled family receptor 1 	391	2	0	2	0	1	hsa-miR-6891-5p				-0.17	-0.26	N/A
HIST1H2BD	ENST00000289316.2	histone cluster 1, H2bd 	236	1	1	0	0	1	hsa-miR-3173-3p				-0.17	-0.38	N/A
RGS18	ENST00000367460.3	regulator of G-protein signaling 18 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
HOXC8	ENST00000040584.4	homeobox C8 	5	1	0	0	1	2	hsa-miR-3173-3p				-0.17	-0.17	N/A
DDX21	ENST00000354185.4	DEAD (Asp-Glu-Ala-Asp) box helicase 21 	202	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
GMIP	ENST00000203556.4	GEM interacting protein 	9	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
PTGS2	ENST00000367468.5	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase) 	263	1	0	0	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
CARD8	ENST00000520753.1	caspase recruitment domain family, member 8 	159	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
DRGX	ENST00000374139.2	dorsal root ganglia homeobox 	5	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
IFNLR1	ENST00000327575.2	interferon, lambda receptor 1 	15	1	0	1	0	2	hsa-miR-6891-5p				-0.17	-0.27	N/A
PIGZ	ENST00000412723.1	phosphatidylinositol glycan anchor biosynthesis, class Z 	1071	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
KCTD5	ENST00000301738.4	potassium channel tetramerization domain containing 5 	2296	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
GJB1	ENST00000374022.3	gap junction protein, beta 1, 32kDa 	96	2	0	2	0	0	hsa-miR-6891-5p				-0.17	-0.42	N/A
CHRDL1	ENST00000372045.1	chordin-like 1 	5	2	0	2	0	3	hsa-miR-6891-5p				-0.17	-0.29	N/A
SCP2	ENST00000488965.1	sterol carrier protein 2 	3640	2	0	1	1	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
TOM1	ENST00000382034.5	target of myb1 (chicken) 	309	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
IYD	ENST00000344419.3	iodotyrosine deiodinase 	5	2	0	1	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
TRIM45	ENST00000256649.4	tripartite motif containing 45 	99	4	1	2	1	2	hsa-miR-3173-3p				-0.17	-0.44	N/A
FNTB	ENST00000246166.2	farnesyltransferase, CAAX box, beta 	13	1	0	1	0	1	hsa-miR-3173-3p				-0.17	-0.29	N/A
IQGAP1	ENST00000268182.5	IQ motif containing GTPase activating protein 1 	5523	1	0	1	0	3	hsa-miR-6891-5p				-0.17	-0.20	N/A
DUSP8	ENST00000397374.3	dual specificity phosphatase 8 	26	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.20	N/A
ZKSCAN3	ENST00000377255.3	zinc finger with KRAB and SCAN domains 3 	63	1	0	0	1	0	hsa-miR-3173-3p				-0.17	-0.18	N/A
KIAA1549	ENST00000440172.1	KIAA1549 	508	3	0	3	0	0	hsa-miR-6891-5p				-0.17	-0.18	N/A
UBXN10	ENST00000375099.3	UBX domain protein 10 	5	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
ZNF140	ENST00000355557.2	zinc finger protein 140 	137	2	0	0	2	0	hsa-miR-3173-3p				-0.17	-0.19	N/A
SLCO4C1	ENST00000310954.6	solute carrier organic anion transporter family, member 4C1 	13	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
SPSB4	ENST00000310546.2	splA/ryanodine receptor domain and SOCS box containing 4 	419	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
RHOBTB2	ENST00000251822.6	Rho-related BTB domain containing 2 	32	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
AGTR2	ENST00000371906.4	angiotensin II receptor, type 2 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
C12orf36	ENST00000318426.2	chromosome 12 open reading frame 36 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
NRIP1	ENST00000400199.1	nuclear receptor interacting protein 1 	342	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
SLC35B4	ENST00000378509.4	solute carrier family 35 (UDP-xylose/UDP-N-acetylglucosamine transporter), member B4 	899	1	0	1	0	1	hsa-miR-3173-3p				-0.17	-0.18	N/A
CDH11	ENST00000394156.3	cadherin 11, type 2, OB-cadherin (osteoblast) 	448	2	1	1	0	1	hsa-miR-3173-3p				-0.17	-0.34	N/A
GPALPP1	ENST00000361121.2	GPALPP motifs containing 1 	845	1	0	1	0	1	hsa-miR-3173-3p				-0.17	-0.18	N/A
IDE	ENST00000265986.6	insulin-degrading enzyme 	446	1	1	0	0	2	hsa-miR-3173-3p				-0.17	-0.25	N/A
ARHGEF39	ENST00000343259.3	Rho guanine nucleotide exchange factor (GEF) 39 	141	2	0	2	0	0	hsa-miR-6891-5p				-0.17	-0.40	N/A
FAM83B	ENST00000306858.7	family with sequence similarity 83, member B 	140	2	0	1	1	0	hsa-miR-6891-5p				-0.17	-0.18	N/A
MAMDC2	ENST00000377182.4	MAM domain containing 2 	365	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
CNOT4	ENST00000541284.1	CCR4-NOT transcription complex, subunit 4 	27	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
PVRL4	ENST00000368012.3	poliovirus receptor-related 4 	6	1	1	0	0	1	hsa-miR-3173-3p				-0.17	-0.17	N/A
CEP120	ENST00000306467.5	centrosomal protein 120kDa 	261	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
LINC00908	ENST00000578613.1	long intergenic non-protein coding RNA 908 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
CSRNP3	ENST00000314499.7	cysteine-serine-rich nuclear protein 3 	24	2	1	1	0	2	hsa-miR-3173-3p				-0.17	-0.17	N/A
TAOK3	ENST00000419821.2	TAO kinase 3 	8	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.19	N/A
CHURC1-FNTB	ENST00000549987.1	CHURC1-FNTB readthrough 	13	1	0	1	0	1	hsa-miR-3173-3p				-0.17	-0.29	N/A
TNFAIP3	ENST00000237289.4	tumor necrosis factor, alpha-induced protein 3 	150	2	0	1	1	0	hsa-miR-3173-3p				-0.17	-0.18	N/A
NCOA7	ENST00000392477.2	nuclear receptor coactivator 7 	2967	1	0	0	1	1	hsa-miR-3173-3p				-0.17	-0.19	N/A
TMEM33	ENST00000504986.1	transmembrane protein 33 	1470	2	0	0	2	2	hsa-miR-3173-3p				-0.17	-0.29	N/A
CD5	ENST00000347785.3	CD5 molecule 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
KCNK5	ENST00000359534.3	potassium channel, subfamily K, member 5 	143	3	0	3	0	3	hsa-miR-6891-5p				-0.17	-0.45	N/A
C14orf159	ENST00000256324.10	chromosome 14 open reading frame 159 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
CC2D1B	ENST00000371586.2	coiled-coil and C2 domain containing 1B 	42	1	0	1	0	2	hsa-miR-3173-3p				-0.17	-0.17	N/A
GJB4	ENST00000339480.1	gap junction protein, beta 4, 30.3kDa 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
LMX1B	ENST00000355497.5	LIM homeobox transcription factor 1, beta 	8	1	0	1	0	2	hsa-miR-6891-5p				-0.17	-0.17	N/A
TMEM231	ENST00000258173.6	transmembrane protein 231 	243	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
EP300	ENST00000263253.7	E1A binding protein p300 	785	1	1	0	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
N4BP1	ENST00000262384.3	NEDD4 binding protein 1 	105	2	0	2	0	1	hsa-miR-6891-5p				-0.17	-0.23	N/A
ANKRD52	ENST00000267116.7	ankyrin repeat domain 52 	2913	2	0	1	1	4	hsa-miR-3173-3p				-0.17	-0.17	N/A
SLC35C2	ENST00000372227.1	solute carrier family 35 (GDP-fucose transporter), member C2 	910	2	0	2	0	1	hsa-miR-3173-3p				-0.17	-0.24	N/A
RNF215	ENST00000382363.3	ring finger protein 215 	207	1	1	0	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
CTD-2228K2.5	ENST00000342584.3	Uncharacterized protein  	199	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
NOX5	ENST00000260364.5	NADPH oxidase, EF-hand calcium binding domain 5 	5	2	0	2	0	2	hsa-miR-6891-5p				-0.17	-0.17	N/A
RASD2	ENST00000216127.4	RASD family, member 2 	10	1	0	1	0	2	hsa-miR-3173-3p				-0.17	-0.17	N/A
MACC1	ENST00000400331.5	metastasis associated in colon cancer 1 	5	2	0	2	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
PEX6	ENST00000244546.4	peroxisomal biogenesis factor 6 	178	1	0	1	0	1	hsa-miR-3173-3p				-0.17	-0.17	N/A
DERL2	ENST00000572834.1	derlin 2 	261	2	0	0	2	0	hsa-miR-3173-3p				-0.17	-0.23	N/A
THEM6	ENST00000336138.3	thioesterase superfamily member 6 	1500	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
DAZAP1	ENST00000336761.6	DAZ associated protein 1 	3500	2	0	2	0	0	hsa-miR-3173-3p				-0.17	-0.37	N/A
ALG13	ENST00000371979.3	ALG13, UDP-N-acetylglucosaminyltransferase subunit 	612	1	0	0	1	1	hsa-miR-3173-3p				-0.17	-0.18	N/A
ADCK3	ENST00000366779.1	aarF domain containing kinase 3 	1106	1	0	0	1	1	hsa-miR-3173-3p				-0.17	-0.17	N/A
PITPNM3	ENST00000421306.3	PITPNM family member 3 	5	1	0	1	0	5	hsa-miR-6891-5p				-0.17	-0.17	N/A
ARID4A	ENST00000431317.2	AT rich interactive domain 4A (RBP1-like) 	33	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
DDX11	ENST00000251758.5	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 	175	1	0	1	0	1	hsa-miR-3173-3p				-0.17	-0.17	N/A
NOS1AP	ENST00000361897.5	nitric oxide synthase 1 (neuronal) adaptor protein 	5	2	0	1	1	1	hsa-miR-3173-3p				-0.17	-0.17	N/A
C12orf61	ENST00000408887.2	chromosome 12 open reading frame 61 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
TCL1B	ENST00000340722.7	T-cell leukemia/lymphoma 1B 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
ACAD11	ENST00000355458.3	acyl-CoA dehydrogenase family, member 11 	420	2	0	1	1	2	hsa-miR-3173-3p				-0.17	-0.20	N/A
ITGB3	ENST00000559488.1	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61) 	176	3	0	1	2	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
RB1	ENST00000267163.4	retinoblastoma 1 	1891	1	1	0	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
CELF1	ENST00000395290.2	CUGBP, Elav-like family member 1 	153	2	1	1	0	3	hsa-miR-3173-3p				-0.17	-0.18	N/A
TOM1L2	ENST00000581396.1	target of myb1-like 2 (chicken) 	35	3	0	3	0	1	hsa-miR-3173-3p				-0.17	-0.26	N/A
ZNF740	ENST00000416904.3	zinc finger protein 740 	2137	1	0	1	0	1	hsa-miR-3173-3p				-0.17	-0.17	N/A
SRCRB4D	ENST00000275560.3	scavenger receptor cysteine rich domain containing, group B (4 domains) 	27	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
ADAM19	ENST00000257527.4	ADAM metallopeptidase domain 19 	981	2	2	0	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
KDM6B	ENST00000254846.5	lysine (K)-specific demethylase 6B 	8	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
SMURF2	ENST00000262435.9	SMAD specific E3 ubiquitin protein ligase 2 	978	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.17	N/A
PLEKHA2	ENST00000420274.1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 2 	3303	2	0	1	1	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
UBR4	ENST00000375254.3	ubiquitin protein ligase E3 component n-recognin 4 	368	1	0	1	0	0	hsa-miR-6891-5p				-0.17	-0.17	N/A
CEP97	ENST00000341893.3	centrosomal protein 97kDa 	290	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
LIPH	ENST00000296252.4	lipase, member H 	18	1	0	1	0	2	hsa-miR-6891-5p				-0.17	-0.20	N/A
RNF115	ENST00000369291.5	ring finger protein 115 	757	1	0	1	0	2	hsa-miR-3173-3p				-0.17	-0.21	N/A
SETD7	ENST00000274031.3	SET domain containing (lysine methyltransferase) 7 	76	1	0	1	0	1	hsa-miR-6891-5p				-0.17	-0.19	N/A
PEG10	ENST00000482108.1	paternally expressed 10 	8778	1	0	1	0	0	hsa-miR-3173-3p				-0.17	-0.17	N/A
MTMR4	ENST00000579925.1	myotubularin related protein 4 	150	1	0	1	0	3	hsa-miR-6891-5p				-0.17	-0.17	N/A
GSK3B	ENST00000264235.8	glycogen synthase kinase 3 beta 	498	2	0	0	2	1	hsa-miR-3173-3p				-0.17	-0.25	N/A
