Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
SPATA8	ENST00000328504.3	spermatogenesis associated 8 	10	1	0	0	1	0	hsa-miR-1185-5p	0.0028	0.0200	0.1309	-0.21	-0.21	N/A
LNX2	ENST00000316334.3	ligand of numb-protein X 2 	760	1	0	1	0	0	hsa-miR-1185-5p	0.0419	0.2517	0.8262	-0.21	-0.21	N/A
SYK	ENST00000375754.4	spleen tyrosine kinase 	25	1	0	0	1	1	hsa-miR-1185-5p	0.0137	0.0976	0.5724	-0.21	-0.21	N/A
FAM127C	ENST00000391440.1	family with sequence similarity 127, member C 	1251	1	1	0	0	2	hsa-miR-1185-5p	0.0172	0.1124	0.4843	-0.21	-0.52	N/A
AR	ENST00000374690.3	androgen receptor 	57	2	1	0	1	1	hsa-miR-1185-5p	0.0470	0.3114	1.3855	-0.21	-0.22	N/A
TRMT10A	ENST00000394877.3	tRNA methyltransferase 10 homolog A (S. cerevisiae) 	89	1	1	0	0	0	hsa-miR-1185-5p	0.0199	0.1197	0.3701	-0.21	-0.41	N/A
PTPN18	ENST00000175756.5	protein tyrosine phosphatase, non-receptor type 18 (brain-derived) 	438	1	0	0	1	2	hsa-miR-1185-5p	0.0126	0.0912	0.5780	-0.21	-0.21	N/A
LDLR	ENST00000558518.1	low density lipoprotein receptor 	1462	1	0	0	1	2	hsa-miR-1185-5p	0.0076	0.0550	0.3560	-0.21	-0.23	N/A
GCNT4	ENST00000322348.4	glucosaminyl (N-acetyl) transferase 4, core 2 	19	1	1	0	0	1	hsa-miR-1185-5p	0.0196	0.1320	0.6040	-0.21	-0.22	N/A
SIPA1L1	ENST00000555818.1	signal-induced proliferation-associated 1 like 1 	291	1	0	0	1	0	hsa-miR-1185-5p	0.0079	0.0556	0.3072	-0.21	-0.21	N/A
ABCA13	ENST00000544596.1	ATP-binding cassette, sub-family A (ABC1), member 13 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0076	0.0543	0.3215	-0.21	-0.21	N/A
CEP170	ENST00000366542.1	centrosomal protein 170kDa 	6	1	0	1	0	0	hsa-miR-1185-5p	0.0369	0.2225	0.7145	-0.21	-0.21	N/A
TRIM10	ENST00000449742.2	tripartite motif containing 10 	7	1	0	1	0	0	hsa-miR-1185-5p	0.0340	0.2078	0.6858	-0.21	-0.21	N/A
APAF1	ENST00000333991.1	apoptotic peptidase activating factor 1 	23	1	0	0	1	3	hsa-miR-1185-5p	0.0188	0.1340	0.7781	-0.21	-0.25	N/A
NCR3LG1	ENST00000338965.4	natural killer cell cytotoxicity receptor 3 ligand 1 	214	2	1	1	0	3	hsa-miR-1185-5p	0.0679	0.4345	1.9417	-0.21	-0.21	N/A
VPS36	ENST00000378060.4	vacuolar protein sorting 36 homolog (S. cerevisiae) 	57	2	0	1	1	1	hsa-miR-1185-5p	0.0130	0.0934	0.5670	-0.21	-0.21	N/A
HFE	ENST00000357618.5	hemochromatosis 	563	1	0	0	1	1	hsa-miR-1185-5p	0.0101	0.0729	0.4596	-0.21	-0.21	N/A
MOB4	ENST00000233892.4	MOB family member 4, phocein 	123	1	0	0	1	0	hsa-miR-1185-5p	0.0062	0.0444	0.2697	-0.21	-0.22	N/A
ZNF451	ENST00000370708.4	zinc finger protein 451 	190	2	0	1	1	1	hsa-miR-1185-5p	0.0121	0.0875	0.5731	-0.21	-0.27	N/A
IFT140	ENST00000361339.5	intraflagellar transport 140 homolog (Chlamydomonas) 	27	1	0	1	0	0	hsa-miR-1185-5p	0.0111	0.0764	0.3793	-0.21	-0.21	N/A
KCNAB3	ENST00000303790.2	potassium voltage-gated channel, shaker-related subfamily, beta member 3 	35	1	0	0	1	0	hsa-miR-1185-5p	0.0067	0.0485	0.3116	-0.21	-0.21	N/A
TLDC2	ENST00000217320.3	TBC/LysM-associated domain containing 2 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0093	0.0666	0.4079	-0.21	-0.21	N/A
GBP2	ENST00000370466.3	guanylate binding protein 2, interferon-inducible 	1309	1	1	0	0	0	hsa-miR-1185-5p	0.0235	0.1601	0.8006	-0.21	-0.23	N/A
CUL5	ENST00000393094.2	cullin 5 	761	1	1	0	0	0	hsa-miR-1185-5p	0.0151	0.1011	0.4405	-0.21	-0.23	N/A
GALNT7	ENST00000265000.4	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 7 (GalNAc-T7) 	953	1	0	0	1	0	hsa-miR-1185-5p	0.0102	0.0716	0.4012	-0.21	-0.21	N/A
UBXN10	ENST00000375099.3	UBX domain protein 10 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0081	0.0568	0.3080	-0.21	-0.21	N/A
PPM1A	ENST00000395076.4	protein phosphatase, Mg2+/Mn2+ dependent, 1A 	412	1	0	0	1	0	hsa-miR-1185-5p	0.0048	0.0348	0.2205	-0.21	-0.21	N/A
RAD54B	ENST00000297592.5	RAD54 homolog B (S. cerevisiae) 	36	1	0	0	1	0	hsa-miR-1185-5p	0.0106	0.0768	0.4909	-0.21	-0.21	N/A
ZNF676	ENST00000397121.2	zinc finger protein 676 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0150	0.1092	0.7445	-0.21	-0.21	N/A
FOXJ2	ENST00000162391.3	forkhead box J2 	9	1	0	1	0	0	hsa-miR-1185-5p	0.0226	0.1524	0.7170	-0.21	-0.21	N/A
DOK7	ENST00000507039.1	docking protein 7 	19	1	0	0	1	1	hsa-miR-1185-5p	0.0109	0.0778	0.4619	-0.21	-0.21	N/A
TIFAB	ENST00000537858.1	TRAF-interacting protein with forkhead-associated domain, family member B 	5	2	0	0	2	0	hsa-miR-1185-5p	0.0218	0.1457	0.6531	-0.21	-0.21	N/A
PRKACG	ENST00000377276.2	protein kinase, cAMP-dependent, catalytic, gamma 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0081	0.0574	0.3370	-0.21	-0.21	N/A
PAPD5	ENST00000357464.3	PAP associated domain containing 5 	152	1	0	1	0	1	hsa-miR-1185-5p	0.0288	0.1842	0.7121	-0.21	-0.26	N/A
FAS	ENST00000352159.4	Fas cell surface death receptor 	378	2	0	0	2	0	hsa-miR-1185-5p	0.0124	0.0855	0.4187	-0.21	-0.33	N/A
SLC16A3	ENST00000581287.1	solute carrier family 16 (monocarboxylate transporter), member 3 	16333	2	0	1	1	0	hsa-miR-1185-5p	0.0057	0.0407	0.2412	-0.21	-0.36	N/A
SLAMF8	ENST00000289707.5	SLAM family member 8 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0108	0.0780	0.4890	-0.21	-0.21	N/A
ZNF549	ENST00000376233.3	zinc finger protein 549 	7	1	1	0	0	0	hsa-miR-1185-5p	0.0101	0.0709	0.3795	-0.21	-0.21	N/A
FAM89A	ENST00000366654.4	family with sequence similarity 89, member A 	368	1	0	1	0	1	hsa-miR-1185-5p	0.0132	0.0932	0.5210	-0.21	-0.21	N/A
GREM2	ENST00000318160.4	gremlin 2, DAN family BMP antagonist 	631	1	0	0	1	0	hsa-miR-1185-5p	0.0078	0.0566	0.3612	-0.21	-0.21	N/A
TLR10	ENST00000308973.4	toll-like receptor 10 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0111	0.0779	0.4343	-0.21	-0.21	N/A
IDE	ENST00000265986.6	insulin-degrading enzyme 	446	1	0	0	1	1	hsa-miR-1185-5p	0.0101	0.0724	0.4316	-0.21	-0.27	N/A
KDELC2	ENST00000323468.5	KDEL (Lys-Asp-Glu-Leu) containing 2 	667	1	1	0	0	0	hsa-miR-1185-5p	0.0235	0.1583	0.7532	-0.21	-0.23	N/A
CHMP4B	ENST00000217402.2	charged multivesicular body protein 4B 	1230	1	0	0	1	0	hsa-miR-1185-5p	0.0046	0.0333	0.2074	-0.21	-0.22	N/A
PDE7B	ENST00000308191.6	phosphodiesterase 7B 	148	2	0	0	2	0	hsa-miR-1185-5p	0.0063	0.0451	0.2615	-0.21	-0.40	N/A
TRIM58	ENST00000366481.3	tripartite motif containing 58 	68	1	0	0	1	2	hsa-miR-1185-5p	0.0164	0.1183	0.7539	-0.21	-0.23	N/A
BHMT2	ENST00000255192.3	betaine--homocysteine S-methyltransferase 2 	297	1	0	0	1	0	hsa-miR-1185-5p	0.0088	0.0617	0.3269	-0.21	-0.21	N/A
FOXN2	ENST00000340553.3	forkhead box N2 	441	1	0	1	0	0	hsa-miR-1185-5p	0.0255	0.1690	0.7449	-0.21	-0.21	N/A
NUS1	ENST00000368494.3	nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae) 	302	1	0	0	1	0	hsa-miR-1185-5p	0.0138	0.0956	0.4848	-0.21	-0.21	N/A
NIPAL1	ENST00000295461.5	NIPA-like domain containing 1 	137	1	0	1	0	0	hsa-miR-1185-5p	0.0232	0.1533	0.6633	-0.21	-0.21	N/A
NUDT5	ENST00000491614.1	nudix (nucleoside diphosphate linked moiety X)-type motif 5 	808	1	0	1	0	1	hsa-miR-1185-5p	0.0146	0.1021	0.5519	-0.21	-0.21	N/A
RELL1	ENST00000314117.4	RELT-like 1 	10	1	0	1	0	1	hsa-miR-1185-5p	0.0129	0.0918	0.5285	-0.21	-0.21	N/A
MLEC	ENST00000228506.3	malectin 	12084	1	0	0	1	1	hsa-miR-1185-5p	0.0084	0.0610	0.3963	-0.21	-0.21	N/A
IL6ST	ENST00000381287.4	interleukin 6 signal transducer (gp130, oncostatin M receptor) 	213	1	1	0	0	2	hsa-miR-1185-5p	0.0273	0.1797	0.7834	-0.21	-0.30	N/A
SMARCD1	ENST00000394963.4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 	952	2	0	1	1	0	hsa-miR-1185-5p	0.0366	0.2206	0.7101	-0.21	-0.30	N/A
B4GALT4	ENST00000467604.1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4 	196	1	0	0	1	1	hsa-miR-1185-5p	0.0218	0.1512	0.8086	-0.21	-0.21	N/A
FAM27E3	ENST00000455764.2	family with sequence similarity 27, member E3 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0087	0.0613	0.3464	-0.21	-0.21	N/A
TAP2	ENST00000374897.2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) 	466	1	0	1	0	1	hsa-miR-1185-5p	0.0276	0.1854	0.8784	-0.21	-0.23	N/A
CDK15	ENST00000450471.2	cyclin-dependent kinase 15 	7	1	0	1	0	0	hsa-miR-1185-5p	0.0268	0.1729	0.6878	-0.21	-0.21	N/A
BCAS1	ENST00000371440.3	breast carcinoma amplified sequence 1 	0	2	1	1	0	0	hsa-miR-1185-5p	0.0337	0.2270	1.0344	-0.21	-0.21	N/A
ESRP1	ENST00000358397.5	epithelial splicing regulatory protein 1 	74	1	0	0	1	0	hsa-miR-1185-5p	0.0078	0.0551	0.3173	-0.21	-0.21	N/A
RWDD2A	ENST00000369724.4	RWD domain containing 2A 	286	2	0	0	2	0	hsa-miR-1185-5p	0.0089	0.0637	0.3868	-0.21	-0.21	N/A
SENP7	ENST00000394095.2	SUMO1/sentrin specific peptidase 7 	342	1	0	0	1	0	hsa-miR-1185-5p	0.0162	0.1145	0.6606	-0.20	-0.20	N/A
CAMK2N2	ENST00000296238.3	calcium/calmodulin-dependent protein kinase II inhibitor 2 	39	1	0	0	1	0	hsa-miR-1185-5p	0.0047	0.0343	0.2243	-0.20	-0.20	N/A
IP6K2	ENST00000431721.2	inositol hexakisphosphate kinase 2 	474	1	0	0	1	0	hsa-miR-1185-5p	0.0041	0.0294	0.1829	-0.20	-0.20	N/A
ANKRD29	ENST00000592179.1	ankyrin repeat domain 29 	60	1	0	0	1	0	hsa-miR-1185-5p	0.0069	0.0488	0.2770	-0.20	-0.20	N/A
NIPAL4	ENST00000311946.7	NIPA-like domain containing 4 	17	1	0	0	1	0	hsa-miR-1185-5p	0.0218	0.1573	0.9888	-0.20	-0.20	N/A
ZKSCAN1	ENST00000324306.6	zinc finger with KRAB and SCAN domains 1 	1314	2	0	0	2	1	hsa-miR-1185-5p	0.0193	0.1389	0.8690	-0.20	-0.21	N/A
SHPK	ENST00000572705.1	transient receptor potential cation channel subfamily V member 1  	10	1	0	0	1	0	hsa-miR-1185-5p	0.0070	0.0501	0.2960	-0.20	-0.20	N/A
PA2G4	ENST00000303305.6	proliferation-associated 2G4, 38kDa 	64	1	0	0	1	0	hsa-miR-1185-5p	0.0051	0.0372	0.2386	-0.20	-0.20	N/A
TRPV1	ENST00000399759.3	transient receptor potential cation channel, subfamily V, member 1 	10	1	0	0	1	0	hsa-miR-1185-5p	0.0070	0.0501	0.2960	-0.20	-0.20	N/A
ABCD2	ENST00000308666.3	ATP-binding cassette, sub-family D (ALD), member 2 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0139	0.0997	0.6077	-0.20	-0.20	N/A
SMAD5	ENST00000545279.1	SMAD family member 5 	225	1	0	0	1	1	hsa-miR-1185-5p	0.0129	0.0925	0.5557	-0.20	-0.31	N/A
ZNF154	ENST00000512439.2	zinc finger protein 154 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0092	0.0665	0.4283	-0.20	-0.20	N/A
MT-ND4L	ENST00000361335.1	mitochondrially encoded NADH dehydrogenase 4L 	8219	1	0	0	1	1	hsa-miR-1185-5p	0.0119	0.0844	0.4869	-0.20	-0.32	N/A
USP36	ENST00000542802.3	ubiquitin specific peptidase 36 	192	1	0	0	1	1	hsa-miR-1185-5p	0.0096	0.0695	0.4435	-0.20	-0.22	N/A
MYEOV	ENST00000308946.3	myeloma overexpressed 	14	1	0	0	1	0	hsa-miR-1185-5p	0.0098	0.0697	0.4122	-0.20	-0.20	N/A
CHMP1A	ENST00000397901.3	charged multivesicular body protein 1A 	642	1	0	0	1	1	hsa-miR-1185-5p	0.0151	0.1071	0.6034	-0.20	-0.20	N/A
MAF	ENST00000393350.1	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog 	608	1	0	0	1	0	hsa-miR-1185-5p	0.0100	0.0708	0.4111	-0.20	-0.20	N/A
SOAT2	ENST00000301466.3	sterol O-acyltransferase 2 	823	1	0	1	0	0	hsa-miR-1185-5p	0.0113	0.0779	0.3856	-0.20	-0.20	N/A
CORO7	ENST00000251166.4	coronin 7 	113	1	0	0	1	1	hsa-miR-1185-5p	0.0106	0.0758	0.4543	-0.20	-0.20	N/A
NRK	ENST00000243300.9	Nik related kinase 	5	2	0	0	2	0	hsa-miR-1185-5p	0.0137	0.0987	0.6123	-0.20	-0.20	N/A
ENAM	ENST00000396073.3	enamelin 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0125	0.0888	0.5140	-0.20	-0.20	N/A
CBX5	ENST00000209875.4	chromobox homolog 5 	360	2	0	0	2	3	hsa-miR-1185-5p	0.0156	0.1119	0.6803	-0.20	-0.60	N/A
CCDC8	ENST00000307522.3	coiled-coil domain containing 8 	68	1	0	0	1	1	hsa-miR-1185-5p	0.0090	0.0648	0.4110	-0.20	-0.22	N/A
COL6A1	ENST00000361866.3	collagen, type VI, alpha 1 	2518	1	0	0	1	0	hsa-miR-1185-5p	0.0063	0.0459	0.3044	-0.20	-0.20	N/A
ZPLD1	ENST00000306176.1	zona pellucida-like domain containing 1 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0039	0.0282	0.1807	-0.20	-0.20	N/A
CASC3	ENST00000264645.7	cancer susceptibility candidate 3 	493	1	0	1	0	0	hsa-miR-1185-5p	0.0268	0.1772	0.7859	-0.20	-0.20	N/A
PDK3	ENST00000441463.2	pyruvate dehydrogenase kinase, isozyme 3 	659	2	0	1	1	4	hsa-miR-1185-5p	0.0243	0.1712	0.9780	-0.20	-0.37	N/A
CD22	ENST00000544992.2	CD22 molecule 	13	1	0	0	1	0	hsa-miR-1185-5p	0.0086	0.0623	0.4111	-0.20	-0.20	N/A
ADAM28	ENST00000265769.4	ADAM metallopeptidase domain 28 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0143	0.1031	0.6445	-0.20	-0.20	N/A
TFEC	ENST00000265440.7	transcription factor EC 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0115	0.0823	0.5006	-0.20	-0.20	N/A
ZNF525	ENST00000467003.1	zinc finger protein 525 	30	1	0	1	0	0	hsa-miR-1185-5p	0.0291	0.1815	0.6210	-0.20	-0.20	N/A
GPR37L1	ENST00000367282.5	G protein-coupled receptor 37 like 1 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0143	0.1034	0.6564	-0.20	-0.20	N/A
GPN2	ENST00000374135.4	GPN-loop GTPase 2 	97	1	0	0	1	1	hsa-miR-1185-5p	0.0091	0.0645	0.3729	-0.20	-0.24	N/A
PREX2	ENST00000288368.4	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2 	11	2	0	0	2	0	hsa-miR-1185-5p	0.0190	0.1341	0.7637	-0.20	-0.20	N/A
FAM27E1	ENST00000377525.1	family with sequence similarity 27, member E1 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0082	0.0578	0.3302	-0.20	-0.20	N/A
THAP11	ENST00000303596.1	THAP domain containing 11 	1536	1	0	0	1	0	hsa-miR-1185-5p	0.0051	0.0365	0.2290	-0.20	-0.20	N/A
CYP3A4	ENST00000354593.2	cytochrome P450, family 3, subfamily A, polypeptide 4 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0051	0.0370	0.2294	-0.20	-0.20	N/A
FAM27E2	ENST00000377529.1	family with sequence similarity 27, member E2 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0083	0.0585	0.3349	-0.20	-0.20	N/A
CXCR5	ENST00000292174.4	chemokine (C-X-C motif) receptor 5 	5	2	1	0	1	0	hsa-miR-1185-5p	0.0219	0.1472	0.6801	-0.20	-0.20	N/A
AKAP5	ENST00000394718.4	A kinase (PRKA) anchor protein 5 	75	1	0	0	1	1	hsa-miR-1185-5p	0.0129	0.0908	0.4962	-0.20	-0.23	N/A
FHDC1	ENST00000260008.3	FH2 domain containing 1 	53	1	1	0	0	2	hsa-miR-1185-5p	0.0303	0.2034	0.9584	-0.20	-0.20	N/A
FGF23	ENST00000237837.1	fibroblast growth factor 23 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0178	0.1230	0.6412	-0.20	-0.20	N/A
TRIM66	ENST00000299550.6	tripartite motif containing 66 	33	2	0	1	1	1	hsa-miR-1185-5p	0.0494	0.3334	1.6088	-0.20	-0.21	N/A
ZNF322	ENST00000415922.2	zinc finger protein 322 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0106	0.0731	0.3684	-0.20	-0.24	N/A
LRRD1	ENST00000343318.5	leucine-rich repeats and death domain containing 1 	9	1	0	0	1	0	hsa-miR-1185-5p	0.0065	0.0468	0.3017	-0.20	-0.20	N/A
POU4F1	ENST00000377208.5	POU class 4 homeobox 1 	61	1	0	1	0	0	hsa-miR-1185-5p	0.0199	0.1323	0.5712	-0.20	-0.20	N/A
ZNF512	ENST00000355467.4	zinc finger protein 512 	189	1	0	1	0	0	hsa-miR-1185-5p	0.0120	0.0836	0.4315	-0.20	-0.20	N/A
DHFRL1	ENST00000314636.2	dihydrofolate reductase-like 1 	35	1	0	0	1	1	hsa-miR-1185-5p	0.0108	0.0779	0.4858	-0.20	-0.20	N/A
SYT9	ENST00000318881.6	synaptotagmin IX 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0163	0.1163	0.7041	-0.20	-0.20	N/A
KIAA0753	ENST00000361413.3	KIAA0753 	133	2	0	0	2	0	hsa-miR-1185-5p	0.0131	0.0939	0.5756	-0.20	-0.20	N/A
CCDC127	ENST00000296824.3	coiled-coil domain containing 127 	615	2	0	0	2	0	hsa-miR-1185-5p	0.0095	0.0674	0.3942	-0.20	-0.34	N/A
CD34	ENST00000356522.4	CD34 molecule 	5	1	0	1	0	1	hsa-miR-1185-5p	0.0253	0.1726	0.8263	-0.20	-0.20	N/A
TNFAIP3	ENST00000237289.4	tumor necrosis factor, alpha-induced protein 3 	150	2	0	1	1	0	hsa-miR-1185-5p	0.0161	0.1137	0.6482	-0.20	-0.20	N/A
SHQ1	ENST00000325599.8	SHQ1, H/ACA ribonucleoprotein assembly factor 	29	1	1	0	0	0	hsa-miR-1185-5p	0.0111	0.0770	0.3843	-0.20	-0.20	N/A
SLC25A51	ENST00000380590.3	solute carrier family 25, member 51 	170	1	0	0	1	0	hsa-miR-1185-5p	0.0049	0.0357	0.2283	-0.20	-0.20	N/A
FAM32A	ENST00000263384.7	family with sequence similarity 32, member A 	1163	1	0	0	1	0	hsa-miR-1185-5p	0.0051	0.0372	0.2378	-0.20	-0.21	N/A
PTPN1	ENST00000371621.3	protein tyrosine phosphatase, non-receptor type 1 	142	1	0	0	1	0	hsa-miR-1185-5p	0.0053	0.0373	0.2132	-0.20	-0.29	N/A
GBX1	ENST00000297537.4	gastrulation brain homeobox 1 	0	1	0	0	1	0	hsa-miR-1185-5p	0.0038	0.0274	0.1723	-0.20	-0.20	N/A
ARMC10	ENST00000323716.3	armadillo repeat containing 10 	147	2	0	1	1	1	hsa-miR-1185-5p	0.0198	0.1349	0.6676	-0.20	-0.27	N/A
TMLHE	ENST00000334398.3	trimethyllysine hydroxylase, epsilon 	5	1	1	0	0	0	hsa-miR-1185-5p	0.0154	0.1051	0.5092	-0.20	-0.20	N/A
TM4SF18	ENST00000296059.2	transmembrane 4 L six family member 18 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0154	0.1087	0.6134	-0.20	-0.20	N/A
MR1	ENST00000367580.5	major histocompatibility complex, class I-related 	107	1	0	1	0	0	hsa-miR-1185-5p	0.0240	0.1555	0.6134	-0.20	-0.20	N/A
KANSL2	ENST00000550347.1	KAT8 regulatory NSL complex subunit 2 	68	1	0	1	0	0	hsa-miR-1185-5p	0.0163	0.1096	0.4871	-0.20	-0.20	N/A
RTTN	ENST00000454359.1	rotatin 	288	2	0	1	1	1	hsa-miR-1185-5p	0.0198	0.1395	0.7947	-0.20	-0.20	N/A
PTPRA	ENST00000216877.6	protein tyrosine phosphatase, receptor type, A 	7517	1	0	0	1	0	hsa-miR-1185-5p	0.0028	0.0202	0.1345	-0.20	-0.21	N/A
MEGF11	ENST00000360698.4	multiple EGF-like-domains 11 	7	2	0	1	1	0	hsa-miR-1185-5p	0.0336	0.2225	1.0109	-0.20	-0.20	N/A
ZNF667	ENST00000591790.1	zinc finger protein 667 	24	1	0	0	1	0	hsa-miR-1185-5p	0.0055	0.0396	0.2334	-0.20	-0.20	N/A
PIP4K2A	ENST00000376573.4	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha 	632	1	1	0	0	0	hsa-miR-1185-5p	0.0121	0.0839	0.4240	-0.20	-0.20	N/A
SCGN	ENST00000334979.6	secretagogin, EF-hand calcium binding protein 	590	1	0	1	0	0	hsa-miR-1185-5p	0.0035	0.0254	0.1613	-0.20	-0.20	N/A
SLC9A2	ENST00000233969.2	solute carrier family 9, subfamily A (NHE2, cation proton antiporter 2), member 2 	27	1	0	0	1	0	hsa-miR-1185-5p	0.0103	0.0719	0.3822	-0.20	-0.20	N/A
FBXO16	ENST00000380254.2	F-box protein 16 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0049	0.0352	0.2274	-0.20	-0.20	N/A
ZNF737	ENST00000427401.4	zinc finger protein 737 	7	1	0	0	1	0	hsa-miR-1185-5p	0.0107	0.0757	0.4428	-0.20	-0.20	N/A
HPCAL4	ENST00000372844.3	hippocalcin like 4 	5	3	0	2	1	0	hsa-miR-1185-5p	0.0208	0.1475	0.8582	-0.20	-0.20	N/A
REL	ENST00000295025.8	v-rel avian reticuloendotheliosis viral oncogene homolog 	116	1	0	1	0	1	hsa-miR-1185-5p	0.0527	0.3432	1.5760	-0.20	-0.20	N/A
CLRN1	ENST00000327047.1	clarin 1 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0073	0.0519	0.3021	-0.20	-0.20	N/A
PLEKHB1	ENST00000354190.5	pleckstrin homology domain containing, family B (evectins) member 1 	529	1	0	1	0	1	hsa-miR-1185-5p	0.0074	0.0530	0.3323	-0.20	-0.20	N/A
CDCA7L	ENST00000356195.5	cell division cycle associated 7-like 	292	1	0	0	1	0	hsa-miR-1185-5p	0.0073	0.0521	0.3115	-0.20	-0.21	N/A
GLB1L2	ENST00000339772.7	galactosidase, beta 1-like 2 	38	1	0	0	1	0	hsa-miR-1185-5p	0.0048	0.0343	0.2182	-0.20	-0.20	N/A
CXCR3	ENST00000373691.4	chemokine (C-X-C motif) receptor 3 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0271	0.1723	0.6380	-0.20	-0.20	N/A
STEAP2	ENST00000287908.3	STEAP family member 2, metalloreductase 	266	1	1	0	0	0	hsa-miR-1185-5p	0.0283	0.1854	0.7917	-0.20	-0.20	N/A
ZFAND1	ENST00000521895.1	zinc finger, AN1-type domain 1 	496	1	0	0	1	0	hsa-miR-1185-5p	0.0028	0.0203	0.1295	-0.19	-0.24	N/A
C1orf233	ENST00000422725.1	chromosome 1 open reading frame 233 	210	1	0	0	1	0	hsa-miR-1185-5p	0.0043	0.0313	0.1997	-0.19	-0.19	N/A
FBXO27	ENST00000292853.4	F-box protein 27 	53	1	0	0	1	0	hsa-miR-1185-5p	0.0031	0.0226	0.1460	-0.19	-0.19	N/A
VMP1	ENST00000262291.4	vacuole membrane protein 1 	2505	1	0	0	1	0	hsa-miR-1185-5p	0.0037	0.0268	0.1717	-0.19	-0.20	N/A
HSPE1-MOB4	ENST00000604458.1	HSPE1-MOB4 readthrough 	123	1	0	0	1	0	hsa-miR-1185-5p	0.0059	0.0426	0.2582	-0.19	-0.21	N/A
ANKRD45	ENST00000333279.2	ankyrin repeat domain 45 	10	1	1	0	0	2	hsa-miR-1185-5p	0.0198	0.1275	0.5369	-0.19	-0.44	N/A
FCGR3A	ENST00000367969.3	Fc fragment of IgG, low affinity IIIa, receptor (CD16a) 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0125	0.0853	0.4081	-0.19	-0.19	N/A
BAAT	ENST00000259407.2	bile acid CoA: amino acid N-acyltransferase (glycine N-choloyltransferase) 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0125	0.0912	0.6063	-0.19	-0.19	N/A
DCLK3	ENST00000416516.2	doublecortin-like kinase 3 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0063	0.0459	0.2972	-0.19	-0.19	N/A
PIGX	ENST00000314118.4	phosphatidylinositol glycan anchor biosynthesis, class X 	198	1	0	0	1	0	hsa-miR-1185-5p	0.0037	0.0267	0.1659	-0.19	-0.22	N/A
DIEXF	ENST00000491415.2	digestive organ expansion factor homolog (zebrafish) 	493	1	1	0	0	1	hsa-miR-1185-5p	0.0397	0.2456	0.9817	-0.19	-0.28	N/A
LIFR	ENST00000263409.4	leukemia inhibitory factor receptor alpha 	44	2	0	1	1	1	hsa-miR-1185-5p	0.0243	0.1701	0.9380	-0.19	-0.20	N/A
ENTPD1	ENST00000371207.3	ectonucleoside triphosphate diphosphohydrolase 1 	15	2	0	0	2	1	hsa-miR-1185-5p	0.0151	0.1069	0.6215	-0.19	-0.38	N/A
GLIS3	ENST00000324333.10	GLIS family zinc finger 3 	47	1	0	0	1	1	hsa-miR-1185-5p	0.0106	0.0761	0.4796	-0.19	-0.24	N/A
NOP9	ENST00000396802.3	NOP9 nucleolar protein 	353	2	0	1	1	2	hsa-miR-1185-5p	0.0455	0.2615	0.8730	-0.19	-0.30	N/A
