Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
VTI1B	ENST00000554659.1	vesicle transport through interaction with t-SNAREs 1B 	264	4	2	1	1	1	hsa-miR-1273h-5p				-0.40	-0.70	N/A
ZC3HAV1L	ENST00000275766.1	zinc finger CCCH-type, antiviral 1-like 	98	4	3	1	0	1	hsa-miR-1273h-5p				-0.40	-0.43	N/A
ITGA11	ENST00000423218.2	integrin, alpha 11 	390	4	0	2	2	1	hsa-miR-6779-5p				-0.40	-0.57	N/A
FKBP5	ENST00000536438.1	FK506 binding protein 5 	32	3	2	1	0	1	hsa-miR-1273h-5p				-0.40	-0.45	N/A
GAGE12B	ENST00000361446.5	G antigen 12B 	5	1	0	0	1	0	hsa-miR-30b-3p				-0.40	-0.40	N/A
TRIM74	ENST00000395244.1	tripartite motif containing 74 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.40	-0.40	N/A
PPP2R1A	ENST00000322088.6	protein phosphatase 2, regulatory subunit A, alpha 	65937	1	1	0	0	2	hsa-miR-6780a-5p				-0.40	-0.41	N/A
C19orf60	ENST00000358607.6	chromosome 19 open reading frame 60 	695	1	0	1	0	0	hsa-miR-1273h-5p				-0.40	-0.40	N/A
RNF125	ENST00000217740.3	ring finger protein 125, E3 ubiquitin protein ligase 	214	3	3	0	0	0	hsa-miR-1273h-5p				-0.40	-0.40	N/A
SCGB1C1	ENST00000342878.2	secretoglobin, family 1C, member 1 	5	1	0	1	0	0	hsa-miR-6779-5p				-0.40	-0.40	N/A
AFMID	ENST00000588800.1	arylformamidase 	538	1	1	0	0	0	hsa-miR-1273h-5p				-0.40	-0.41	N/A
EOGT	ENST00000383701.3	EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase 	302	3	2	1	0	0	hsa-miR-1273h-5p				-0.40	-0.43	N/A
PPM1J	ENST00000309276.6	protein phosphatase, Mg2+/Mn2+ dependent, 1J 	89	1	0	1	0	0	hsa-miR-30b-3p				-0.40	-0.40	N/A
TXN2	ENST00000216185.2	thioredoxin 2 	3060	2	0	2	0	1	hsa-miR-6780a-5p				-0.40	-0.40	N/A
ERCC1	ENST00000300853.3	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence) 	2024	2	1	1	0	1	hsa-miR-3689b-3p				-0.40	-0.55	N/A
SLC30A2	ENST00000374278.3	solute carrier family 30 (zinc transporter), member 2 	5	2	0	2	0	0	hsa-miR-6780a-5p				-0.40	-0.40	N/A
ZNF358	ENST00000597229.1	zinc finger protein 358 	333	1	0	1	0	0	hsa-miR-30b-3p				-0.40	-0.40	N/A
TNFSF18	ENST00000404377.3	tumor necrosis factor (ligand) superfamily, member 18 	5	1	1	0	0	1	hsa-miR-6780a-5p				-0.40	-0.40	N/A
PMM2	ENST00000268261.4	phosphomannomutase 2 	65	3	0	3	0	0	hsa-miR-1273h-5p				-0.40	-0.48	N/A
RPL37	ENST00000274242.5	ribosomal protein L37 	1785	3	2	1	0	0	hsa-miR-1273h-5p				-0.40	-0.47	N/A
LRRD1	ENST00000343318.5	leucine-rich repeats and death domain containing 1 	9	8	6	2	0	2	hsa-miR-1273h-5p				-0.40	-1.19	N/A
IGLON5	ENST00000270642.8	IgLON family member 5 	5	1	1	0	0	1	hsa-miR-30b-3p				-0.40	-0.40	N/A
SYT15	ENST00000374323.4	synaptotagmin XV 	5	5	3	2	0	0	hsa-miR-1273h-5p				-0.40	-0.40	N/A
NT5DC3	ENST00000392876.3	5'-nucleotidase domain containing 3 	235	5	3	1	1	3	hsa-miR-1273h-5p				-0.40	-0.40	N/A
SULT1C4	ENST00000272452.2	sulfotransferase family, cytosolic, 1C, member 4 	97	2	1	1	0	1	hsa-miR-6779-5p				-0.40	-0.42	N/A
RPP14	ENST00000445193.3	ribonuclease P/MRP 14kDa subunit 	1612	8	5	3	0	2	hsa-miR-6779-5p				-0.40	-1.40	N/A
FAM213B	ENST00000378424.4	family with sequence similarity 213, member B 	409	3	0	3	0	2	hsa-miR-6780a-5p				-0.40	-0.43	N/A
CIC	ENST00000575354.2	capicua transcriptional repressor 	260	1	1	0	0	0	hsa-miR-6779-5p				-0.40	-0.40	N/A
TMEM41B	ENST00000528080.1	transmembrane protein 41B 	191	2	2	0	0	0	hsa-miR-1273h-5p				-0.40	-0.40	N/A
UFSP1	ENST00000388761.2	UFM1-specific peptidase 1 (non-functional) 	161	1	0	1	0	0	hsa-miR-6780a-5p				-0.40	-0.40	N/A
TEX35	ENST00000367642.3	testis expressed 35 	5	1	1	0	0	2	hsa-miR-1273h-5p				-0.40	-0.40	N/A
MDM2	ENST00000462284.1	MDM2 oncogene, E3 ubiquitin protein ligase 	455	4	4	0	0	1	hsa-miR-1273h-5p				-0.40	-0.49	N/A
TMC2	ENST00000358864.1	transmembrane channel-like 2 	5	2	2	0	0	1	hsa-miR-1273h-5p				-0.40	-0.65	N/A
FOXK1	ENST00000328914.4	forkhead box K1 	368	5	3	2	0	2	hsa-miR-1273h-5p				-0.40	-0.53	N/A
MAP1LC3C	ENST00000357246.3	microtubule-associated protein 1 light chain 3 gamma 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.40	-0.40	N/A
CHRNA2	ENST00000407991.1	cholinergic receptor, nicotinic, alpha 2 (neuronal) 	5	1	0	1	0	5	hsa-miR-6780a-5p				-0.40	-0.40	N/A
IYD	ENST00000344419.3	iodotyrosine deiodinase 	5	3	1	2	0	4	hsa-miR-6780a-5p				-0.40	-0.40	N/A
CAPN6	ENST00000324068.1	calpain 6 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.40	-0.40	N/A
ARL5A	ENST00000295087.8	ADP-ribosylation factor-like 5A 	112	1	1	0	0	1	hsa-miR-30b-3p				-0.40	-0.46	N/A
C8orf37	ENST00000286688.5	chromosome 8 open reading frame 37 	70	4	2	1	1	2	hsa-miR-6779-5p				-0.40	-0.74	N/A
HRK	ENST00000257572.5	harakiri, BCL2 interacting protein (contains only BH3 domain) 	19	4	1	1	2	1	hsa-miR-1273h-5p				-0.40	-0.62	N/A
FKTN	ENST00000223528.2	fukutin 	153	2	0	1	1	1	hsa-miR-6780a-5p				-0.40	-0.42	N/A
CLSPN	ENST00000318121.3	claspin 	92	7	5	2	0	1	hsa-miR-6780a-5p				-0.40	-0.55	N/A
RAB21	ENST00000261263.3	RAB21, member RAS oncogene family 	1823	4	1	2	1	0	hsa-miR-1273h-5p				-0.40	-0.64	N/A
MTF1	ENST00000373036.4	metal-regulatory transcription factor 1 	98	5	2	1	2	0	hsa-miR-1273h-5p				-0.39	-0.40	N/A
CORO1A	ENST00000219150.5	coronin, actin binding protein, 1A 	5	1	0	1	0	0	hsa-miR-30b-3p				-0.39	-0.39	N/A
VHL	ENST00000256474.2	von Hippel-Lindau tumor suppressor, E3 ubiquitin protein ligase 	2386	2	2	0	0	0	hsa-miR-6779-5p				-0.39	-0.41	N/A
TBC1D3F	ENST00000378174.5	TBC1 domain family, member 3F 	5	2	1	1	0	1	hsa-miR-6779-5p				-0.39	-0.39	N/A
PSG4	ENST00000405312.3	pregnancy specific beta-1-glycoprotein 4 	5	1	0	0	1	2	hsa-miR-3689b-3p				-0.39	-0.39	N/A
ADRM1	ENST00000253003.2	adhesion regulating molecule 1 	569	1	0	1	0	0	hsa-miR-6779-5p				-0.39	-0.39	N/A
LYZ	ENST00000261267.2	lysozyme 	255	1	1	0	0	0	hsa-miR-6779-5p				-0.39	-0.39	N/A
POLR2J2	ENST00000591000.1	DNA-directed RNA polymerase II subunit RPB11-b1  	5	1	1	0	0	1	hsa-miR-6779-5p				-0.39	-0.39	N/A
EIF3L	ENST00000412331.2	eukaryotic translation initiation factor 3, subunit L 	113	3	2	1	0	1	hsa-miR-1273h-5p				-0.39	-0.54	N/A
TBC1D3	ENST00000339023.4	TBC1 domain family, member 3 	5	2	1	1	0	1	hsa-miR-6779-5p				-0.39	-0.39	N/A
PIK3R6	ENST00000311434.9	phosphoinositide-3-kinase, regulatory subunit 6 	5	1	1	0	0	2	hsa-miR-6779-5p				-0.39	-0.39	N/A
CCDC23	ENST00000372522.1	coiled-coil domain containing 23 	17	1	0	1	0	0	hsa-miR-6780a-5p				-0.39	-0.39	N/A
FBXO27	ENST00000292853.4	F-box protein 27 	53	1	1	0	0	0	hsa-miR-1273h-5p				-0.39	-0.39	N/A
TMTC1	ENST00000256062.5	transmembrane and tetratricopeptide repeat containing 1 	379	6	4	1	1	2	hsa-miR-3689a-3p				-0.39	-0.44	N/A
C17orf105	ENST00000449302.3	chromosome 17 open reading frame 105 	5	3	2	1	0	1	hsa-miR-1273h-5p				-0.39	-0.39	N/A
STARD4	ENST00000512160.1	StAR-related lipid transfer (START) domain containing 4 	767	1	1	0	0	0	hsa-miR-1273h-5p				-0.39	-0.39	N/A
RAB11B	ENST00000328024.6	RAB11B, member RAS oncogene family 	920	4	1	3	0	0	hsa-miR-6780a-5p				-0.39	-0.87	N/A
EIF3H	ENST00000521861.1	eukaryotic translation initiation factor 3, subunit H 	27	5	1	0	4	1	hsa-miR-6779-5p				-0.39	-0.62	N/A
BAZ2A	ENST00000379441.3	bromodomain adjacent to zinc finger domain, 2A 	48	4	0	2	2	2	hsa-miR-6779-5p				-0.39	-0.46	N/A
TBL2	ENST00000305632.5	transducin (beta)-like 2 	990	3	0	3	0	1	hsa-miR-6780a-5p				-0.39	-0.55	N/A
PARG	ENST00000402038.3	poly (ADP-ribose) glycohydrolase 	445	3	0	2	1	2	hsa-miR-6780a-5p				-0.39	-0.50	N/A
RIPPLY3	ENST00000329553.2	ripply transcriptional repressor 3 	16	4	3	1	0	1	hsa-miR-1273h-5p				-0.39	-0.58	N/A
POLR2J3	ENST00000379357.5	polymerase (RNA) II (DNA directed) polypeptide J3 	6	1	1	0	0	0	hsa-miR-6779-5p				-0.39	-0.39	N/A
AKT1S1	ENST00000391833.1	AKT1 substrate 1 (proline-rich) 	754	1	1	0	0	1	hsa-miR-1273h-5p				-0.39	-0.39	N/A
WARS	ENST00000392882.2	tryptophanyl-tRNA synthetase 	1916	1	1	0	0	0	hsa-miR-1273h-5p				-0.39	-0.41	N/A
CRYBB2	ENST00000398215.2	crystallin, beta B2 	7	1	0	1	0	0	hsa-miR-6779-5p				-0.39	-0.39	N/A
NTN1	ENST00000173229.2	netrin 1 	12	2	1	1	0	1	hsa-miR-6779-5p				-0.39	-0.39	N/A
CASP14	ENST00000427043.3	caspase 14, apoptosis-related cysteine peptidase 	5	1	0	1	0	2	hsa-miR-6780a-5p				-0.39	-0.39	N/A
RIMS4	ENST00000372851.3	regulating synaptic membrane exocytosis 4 	30	3*	1	0	1	1	hsa-miR-6779-5p				-0.39	-0.39	N/A
LY6G5B	ENST00000375864.4	lymphocyte antigen 6 complex, locus G5B 	200	1	1	0	0	0	hsa-miR-1273h-5p				-0.39	-0.39	N/A
ZNF654	ENST00000309495.5	zinc finger protein 654 	456	2	0	1	1	0	hsa-miR-3689a-3p				-0.39	-0.39	N/A
ZNF578	ENST00000421239.2	zinc finger protein 578 	0	4	2	2	0	1	hsa-miR-6779-5p				-0.39	-0.39	N/A
SYNDIG1	ENST00000376862.3	synapse differentiation inducing 1 	5	2	2	0	0	0	hsa-miR-1273h-5p				-0.39	-0.39	N/A
HRAS	ENST00000397594.1	Harvey rat sarcoma viral oncogene homolog 	420	2	0	2	0	1	hsa-miR-6780a-5p				-0.39	-0.39	N/A
HFE	ENST00000357618.5	hemochromatosis 	563	3	2	1	0	0	hsa-miR-6780a-5p				-0.39	-0.39	N/A
MMD2	ENST00000406755.1	monocyte to macrophage differentiation-associated 2 	5	2	1	0	1	0	hsa-miR-30b-3p				-0.39	-0.39	N/A
PHC2	ENST00000431992.1	polyhomeotic homolog 2 (Drosophila) 	11	2	0	2	0	1	hsa-miR-1273h-5p				-0.39	-0.39	N/A
KCNE4	ENST00000281830.3	potassium voltage-gated channel, Isk-related family, member 4 	5	2	1	1	0	1	hsa-miR-30b-3p				-0.39	-0.39	N/A
SH3RF3	ENST00000309415.6	SH3 domain containing ring finger 3 	15	1	0	0	1	2	hsa-miR-1273h-5p				-0.39	-0.39	N/A
C6orf141	ENST00000529246.2	chromosome 6 open reading frame 141 	28	6	4	1	1	0	hsa-miR-1273h-5p				-0.39	-0.80	N/A
MYADM	ENST00000391770.4	myeloid-associated differentiation marker 	3436	3	1	2	0	1	hsa-miR-6779-5p				-0.39	-0.50	N/A
CYP2B6	ENST00000324071.4	cytochrome P450, family 2, subfamily B, polypeptide 6 	5	3	1	1	1	1	hsa-miR-1273h-5p				-0.39	-0.43	N/A
C13orf35	ENST00000356049.1	chromosome 13 open reading frame 35 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.39	-0.39	N/A
SAMD10	ENST00000369886.3	sterile alpha motif domain containing 10 	45	2	0	2	0	3	hsa-miR-6780a-5p				-0.39	-0.39	N/A
GPSM3	ENST00000487761.1	G-protein signaling modulator 3 	125	1	0	1	0	2	hsa-miR-6780a-5p				-0.39	-0.39	N/A
UNCX	ENST00000316333.8	UNC homeobox 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.39	-0.39	N/A
HIPK4	ENST00000291823.2	homeodomain interacting protein kinase 4 	5	1	1	0	0	0	hsa-miR-30b-3p				-0.39	-0.39	N/A
LZTS3	ENST00000329152.3	Homo sapiens leucine zipper, putative tumor suppressor family member 3 (LZTS3), transcript variant 2, mRNA. 	78	2	0	2	0	0	hsa-miR-1273h-5p				-0.39	-0.39	N/A
FAM155B	ENST00000252338.4	family with sequence similarity 155, member B 	21	3	1	1	1	2	hsa-miR-1273h-5p				-0.39	-0.39	N/A
DNAJB2	ENST00000336576.5	DnaJ (Hsp40) homolog, subfamily B, member 2 	2187	2	0	2	0	0	hsa-miR-6780a-5p				-0.38	-0.38	N/A
SCN2B	ENST00000278947.5	sodium channel, voltage-gated, type II, beta subunit 	5	4*	0	1	2	5	hsa-miR-6779-5p				-0.38	-0.38	N/A
KRTAP9-6	ENST00000391355.1	keratin associated protein 9-6 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
ZNF331	ENST00000253144.9	zinc finger protein 331 	553	2	1	1	0	0	hsa-miR-6779-5p				-0.38	-0.38	N/A
PGPEP1	ENST00000597431.2	pyroglutamyl-peptidase I 	82	3	2	1	0	2	hsa-miR-6780a-5p				-0.38	-0.66	N/A
TMEM97	ENST00000226230.6	transmembrane protein 97 	10226	1	1	0	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
LHX4	ENST00000263726.2	LIM homeobox 4 	13	3	2	1	0	1	hsa-miR-30b-3p				-0.38	-0.44	N/A
DBR1	ENST00000260803.4	debranching RNA lariats 1 	981	2	1	1	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
FAIM2	ENST00000320634.3	Fas apoptotic inhibitory molecule 2 	5	1	1	0	0	3	hsa-miR-6779-5p				-0.38	-0.38	N/A
SLC5A5	ENST00000222248.3	solute carrier family 5 (sodium/iodide cotransporter), member 5 	5	3	2	1	0	1	hsa-miR-1273h-5p				-0.38	-0.38	N/A
TEX26	ENST00000380473.3	testis expressed 26 	5	1	0	1	0	0	hsa-miR-3689b-3p				-0.38	-0.38	N/A
AS3MT	ENST00000369880.3	arsenic (+3 oxidation state) methyltransferase 	379	4	2	1	1	0	hsa-miR-1273h-5p				-0.38	-0.53	N/A
FAM86B1	ENST00000448228.2	family with sequence similarity 86, member B1 	5	1	1	0	0	0	hsa-miR-30b-3p				-0.38	-0.38	N/A
PDZK1IP1	ENST00000294338.2	PDZK1 interacting protein 1 	37	1	0	1	0	1	hsa-miR-6780a-5p				-0.38	-0.38	N/A
KRT80	ENST00000313234.5	keratin 80 	617	3	0	3	0	1	hsa-miR-6779-5p				-0.38	-0.38	N/A
ZC2HC1C	ENST00000238686.8	zinc finger, C2HC-type containing 1C 	48	2	0	1	1	1	hsa-miR-30b-3p				-0.38	-0.38	N/A
FRMD8	ENST00000317568.5	FERM domain containing 8 	1094	1	1	0	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
NEU3	ENST00000532963.1	sialidase 3 (membrane sialidase) 	243	2	2	0	0	1	hsa-miR-1273h-5p				-0.38	-0.39	N/A
TOM1L2	ENST00000581396.1	target of myb1-like 2 (chicken) 	35	5	0	5	0	3	hsa-miR-6779-5p				-0.38	-0.39	N/A
SLC47A1	ENST00000270570.4	solute carrier family 47 (multidrug and toxin extrusion), member 1 	204	3	1	1	1	1	hsa-miR-1273h-5p				-0.38	-0.47	N/A
MPLKIP	ENST00000306984.6	M-phase specific PLK1 interacting protein 	32	9	7	2	0	1	hsa-miR-1273h-5p				-0.38	-0.97	N/A
CDC20B	ENST00000334206.5	cell division cycle 20B 	5	2	0	1	1	1	hsa-miR-6780a-5p				-0.38	-0.38	N/A
CCDC64	ENST00000397558.2	coiled-coil domain containing 64 	7	3	0	3	0	0	hsa-miR-6780a-5p				-0.38	-0.38	N/A
KNTC1	ENST00000537348.1	kinetochore associated 1 	437	1	1	0	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
LDB2	ENST00000502640.1	LIM domain binding 2 	23	2	0	1	1	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
PGLYRP1	ENST00000008938.4	peptidoglycan recognition protein 1 	5	1	0	1	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
CES5A	ENST00000521992.1	carboxylesterase 5A 	5	1	0	1	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
TRIM39-RPP21	ENST00000513556.1	TRIM39-RPP21 readthrough 	298	1	0	0	1	0	hsa-miR-6779-5p				-0.38	-0.38	N/A
CLEC16A	ENST00000409790.1	C-type lectin domain family 16, member A 	108	3	0	2	1	2	hsa-miR-1273h-5p				-0.38	-0.45	N/A
ZNF383	ENST00000352998.3	zinc finger protein 383 	147	3	2	1	0	0	hsa-miR-6779-5p				-0.38	-0.48	N/A
SSH3	ENST00000376757.5	slingshot protein phosphatase 3 	159	4	0	4	0	1	hsa-miR-1273h-5p				-0.38	-0.44	N/A
METTL7B	ENST00000394252.3	methyltransferase like 7B 	58	2	1	0	1	0	hsa-miR-30b-3p				-0.38	-0.63	N/A
NID1	ENST00000366595.3	nidogen 1 	303	2	1	1	0	1	hsa-miR-1273h-5p				-0.38	-0.38	N/A
GPR157	ENST00000377411.4	G protein-coupled receptor 157 	48	4	1	3	0	1	hsa-miR-1273h-5p				-0.38	-0.41	N/A
MSN	ENST00000360270.5	moesin 	5947	2	0	2	0	0	hsa-miR-6780a-5p				-0.38	-0.38	N/A
CSNK2B-LY6G5B-1181	ENST00000375880.2	Uncharacterized protein  	200	1	1	0	0	1	hsa-miR-1273h-5p				-0.38	-0.38	N/A
MEX3C	ENST00000592416.1	mex-3 RNA binding family member C 	5	2	0	1	1	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
SV2C	ENST00000502798.2	synaptic vesicle glycoprotein 2C 	30	11	3	6	2	3	hsa-miR-3689b-3p				-0.38	-0.41	N/A
PCDHB16	ENST00000361016.2	protocadherin beta 16 	36	2	2	0	0	1	hsa-miR-6779-5p				-0.38	-0.38	N/A
PSORS1C1	ENST00000259881.9	psoriasis susceptibility 1 candidate 1 	5	1	0	1	0	0	hsa-miR-30b-3p				-0.38	-0.38	N/A
SOX15	ENST00000538513.2	SRY (sex determining region Y)-box 15 	19	1	0	1	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
CYP4A22	ENST00000371891.3	cytochrome P450, family 4, subfamily A, polypeptide 22 	5	1	1	0	0	1	hsa-miR-6779-5p				-0.38	-0.38	N/A
CD84	ENST00000534968.1	CD84 molecule 	5	2	1	1	0	1	hsa-miR-6779-5p				-0.38	-0.38	N/A
BGN	ENST00000331595.4	biglycan 	174	3	0	1	2	1	hsa-miR-1273h-5p				-0.38	-0.38	N/A
OR11A1	ENST00000377148.1	olfactory receptor, family 11, subfamily A, member 1 	5	1	1	0	0	1	hsa-miR-3689a-3p				-0.38	-0.38	N/A
ERAL1	ENST00000254928.5	Era-like 12S mitochondrial rRNA chaperone 1 	1147	2	0	2	0	1	hsa-miR-6780a-5p				-0.38	-0.38	N/A
ANKRD40	ENST00000285243.6	ankyrin repeat domain 40 	409	3	3	0	0	0	hsa-miR-1273h-5p				-0.38	-0.80	N/A
ZNF468	ENST00000595646.1	zinc finger protein 468 	83	4	1	2	1	0	hsa-miR-1273h-5p				-0.38	-0.39	N/A
ALPL	ENST00000374840.3	alkaline phosphatase, liver/bone/kidney 	251	2	0	2	0	1	hsa-miR-6780a-5p				-0.38	-0.38	N/A
APBB1	ENST00000608655.1	amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65) 	64	1	1	0	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
GRIN2B	ENST00000609686.1	glutamate receptor, ionotropic, N-methyl D-aspartate 2B 	5	8	3	3	2	5	hsa-miR-3689a-3p				-0.38	-0.38	N/A
CYP4A11	ENST00000310638.4	cytochrome P450, family 4, subfamily A, polypeptide 11 	5	1	1	0	0	1	hsa-miR-6779-5p				-0.38	-0.38	N/A
PRR14	ENST00000300835.4	proline rich 14 	974	1	0	1	0	0	hsa-miR-30b-3p				-0.38	-0.38	N/A
LYRM7	ENST00000507584.1	LYR motif containing 7 	217	3	2	1	0	1	hsa-miR-1273h-5p				-0.38	-0.75	N/A
ASPA	ENST00000263080.2	aspartoacylase 	5	3	1	2	0	0	hsa-miR-6779-5p				-0.38	-0.38	N/A
FDXACB1	ENST00000260257.4	ferredoxin-fold anticodon binding domain containing 1 	60	2	1	1	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
CD209	ENST00000301357.8	CD209 molecule 	5	2	2	0	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
CERS2	ENST00000368954.5	ceramide synthase 2 	4620	1	0	1	0	0	hsa-miR-6780a-5p				-0.38	-0.38	N/A
HADHA	ENST00000380649.3	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit 	525	1	1	0	0	0	hsa-miR-1273h-5p				-0.38	-0.38	N/A
ALDH1L1	ENST00000393431.2	aldehyde dehydrogenase 1 family, member L1 	690	3	0	3	0	0	hsa-miR-6780a-5p				-0.38	-0.38	N/A
LSM10	ENST00000315732.2	LSM10, U7 small nuclear RNA associated 	1508	1	0	1	0	3	hsa-miR-6780a-5p				-0.38	-0.38	N/A
RAB15	ENST00000436278.2	RAB15, member RAS oncogene family 	23	2	0	1	1	1	hsa-miR-6780a-5p				-0.38	-0.38	N/A
ALG1	ENST00000262374.5	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase 	275	4	1	3	0	0	hsa-miR-1273h-5p				-0.38	-0.58	N/A
MYCL	ENST00000397332.2	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog 	10	3	0	1	2	0	hsa-miR-6779-5p				-0.38	-0.38	N/A
MS4A4A	ENST00000337908.4	membrane-spanning 4-domains, subfamily A, member 4A 	5	1	0	1	0	1	hsa-miR-30b-3p				-0.38	-0.38	N/A
PPIA	ENST00000468812.1	peptidylprolyl isomerase A (cyclophilin A) 	878	2	1	1	0	0	hsa-miR-1273h-5p				-0.37	-0.56	N/A
SH3PXD2B	ENST00000311601.5	SH3 and PX domains 2B 	123	4	0	3	1	2	hsa-miR-1273h-5p				-0.37	-0.42	N/A
RGS4	ENST00000531057.1	regulator of G-protein signaling 4 	489	1	1	0	0	1	hsa-miR-1273h-5p				-0.37	-0.40	N/A
PFDN1	ENST00000510217.1	prefoldin subunit 1 	98	1	0	1	0	2	hsa-miR-6780a-5p				-0.37	-0.38	N/A
NDUFS7	ENST00000313408.7	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase) 	3661	1	0	1	0	1	hsa-miR-1273h-5p				-0.37	-0.39	N/A
KIAA1210	ENST00000402510.2	KIAA1210 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.37	-0.37	N/A
PKP1	ENST00000367324.3	plakophilin 1 (ectodermal dysplasia/skin fragility syndrome) 	12	3	1	1	1	0	hsa-miR-1273h-5p				-0.37	-0.37	N/A
NUGGC	ENST00000413272.2	nuclear GTPase, germinal center associated 	10	2	2	0	0	1	hsa-miR-6779-5p				-0.37	-0.37	N/A
C4orf51	ENST00000438731.1	chromosome 4 open reading frame 51 	5	1	1	0	0	0	hsa-miR-3689a-3p				-0.37	-0.37	N/A
VMA21	ENST00000330374.6	VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) 	2162	2	2	0	0	1	hsa-miR-6779-5p				-0.37	-0.38	N/A
ZNF560	ENST00000301480.4	zinc finger protein 560 	15	3	3	0	0	0	hsa-miR-1273h-5p				-0.37	-0.61	N/A
UPK3BL	ENST00000340457.8	uroplakin 3B-like 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.37	-0.37	N/A
C19orf54	ENST00000470681.1	chromosome 19 open reading frame 54 	18	1	1	0	0	1	hsa-miR-1273h-5p				-0.37	-0.37	N/A
RDH13	ENST00000415061.3	retinol dehydrogenase 13 (all-trans/9-cis) 	35	6	3	2	1	4	hsa-miR-1273h-5p				-0.37	-0.44	N/A
PODXL	ENST00000541194.1	podocalyxin-like 	2928	2	1	0	1	0	hsa-miR-30b-3p				-0.37	-0.37	N/A
TNFRSF9	ENST00000377507.3	tumor necrosis factor receptor superfamily, member 9 	16	5	2	2	1	2	hsa-miR-6779-5p				-0.37	-0.68	N/A
ATP6V1G2	ENST00000376151.4	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2 	16	1	0	1	0	0	hsa-miR-6780a-5p				-0.37	-0.37	N/A
RHO	ENST00000296271.3	rhodopsin 	5	1	1	0	0	1	hsa-miR-6779-5p				-0.37	-0.37	N/A
AL079342.1	ENST00000369474.1	Uncharacterized protein; cDNA FLJ27030 fis, clone SLV07741  	5	1	0	1	0	1	hsa-miR-6779-5p				-0.37	-0.37	N/A
CDK2AP1	ENST00000261692.2	cyclin-dependent kinase 2 associated protein 1 	1047	1	0	1	0	0	hsa-miR-6780a-5p				-0.37	-0.37	N/A
SETD8	ENST00000402868.3	SET domain containing (lysine methyltransferase) 8 	52	2	1	1	0	0	hsa-miR-6780a-5p				-0.37	-0.37	N/A
LIPH	ENST00000296252.4	lipase, member H 	18	3	2	1	0	0	hsa-miR-6779-5p				-0.37	-0.39	N/A
HCST	ENST00000246551.4	hematopoietic cell signal transducer 	6	1	0	1	0	0	hsa-miR-1273h-5p				-0.37	-0.43	N/A
TMEM170A	ENST00000357613.4	transmembrane protein 170A 	70	3	3	0	0	1	hsa-miR-1273h-5p				-0.37	-0.61	N/A
PRKAG3	ENST00000439262.2	protein kinase, AMP-activated, gamma 3 non-catalytic subunit 	5	1	1	0	0	1	hsa-miR-6779-5p				-0.37	-0.37	N/A
SHD	ENST00000543264.2	Src homology 2 domain containing transforming protein D 	27	1	0	1	0	0	hsa-miR-6779-5p				-0.37	-0.37	N/A
GLIS2	ENST00000262366.3	GLIS family zinc finger 2 	17	2	0	2	0	4	hsa-miR-6780a-5p				-0.37	-0.37	N/A
AP003774.4	ENST00000316124.2	HCG1652096, isoform CRA_a; Uncharacterized protein; cDNA FLJ37045 fis, clone BRACE2012185  	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.37	-0.37	N/A
ZNF543	ENST00000321545.4	zinc finger protein 543 	51	2	2	0	0	0	hsa-miR-1273h-5p				-0.37	-0.41	N/A
